"","filename","ID","date","observation","PRI","NDVI","NDWI"
"337","b2popmlb_E03_leaf_6-09-201600006.asd.txt","E03",2016-06-09,"06",-0.00247109889533411,0.810731277394179,0.0496643751317363
"338","b2popmlb_E03_leaf_6-09-201600007.asd.txt","E03",2016-06-09,"07",-0.00142332854167442,0.81383362095768,0.0495998282170952
"339","b2popmlb_E03_leaf_6-09-201600008.asd.txt","E03",2016-06-09,"08",-0.00040848082245193,0.816348699757619,0.048965973862968
"340","b2popmlb_E03_leaf_6-16-201600000.asd.txt","E03",2016-06-16,"00",-0.0172985550899419,0.793860212947799,0.0586270846338445
"341","b2popmlb_E03_leaf_6-16-201600001.asd.txt","E03",2016-06-16,"01",-0.0180776945838357,0.800715662333431,0.0580803687191083
"342","b2popmlb_E03_leaf_6-16-201600002.asd.txt","E03",2016-06-16,"02",-0.0160825883340252,0.796840860288668,0.0572289023267297
"343","b2popmlb_E03_leaf_6-16-201600003.asd.txt","E03",2016-06-16,"03",-0.0252620260437359,0.808374692936543,0.0606624153131837
"344","b2popmlb_E03_leaf_6-16-201600004.asd.txt","E03",2016-06-16,"04",-0.0241523411677846,0.808043132474696,0.0600712747147403
"345","b2popmlb_E03_leaf_6-16-201600005.asd.txt","E03",2016-06-16,"05",-0.0234985540842686,0.805671802186684,0.059018685870659
"346","b2popmlb_E03_leaf_6-16-201600006.asd.txt","E03",2016-06-16,"06",-0.0257457551986335,0.783837574429735,0.0492515071657268
"347","b2popmlb_E03_leaf_6-16-201600007.asd.txt","E03",2016-06-16,"07",-0.0250271899035728,0.792013320227104,0.049293833042903
"348","b2popmlb_E03_leaf_6-16-201600008.asd.txt","E03",2016-06-16,"08",-0.0242901977048829,0.797669128846054,0.0493585501310147
"349","b2popmlb_E03_leaf_6-24-201600000.asd.txt","E03",2016-06-24,"00",0.0234204391584742,0.77839862499542,0.0439129370968153
"350","b2popmlb_E03_leaf_6-24-201600001.asd.txt","E03",2016-06-24,"01",0.0224038466442913,0.769162937702812,0.0422616183731384
"351","b2popmlb_E03_leaf_6-24-201600002.asd.txt","E03",2016-06-24,"02",0.0214902255663772,0.758436032707128,0.0407752087355037
"352","b2popmlb_E03_leaf_6-24-201600003.asd.txt","E03",2016-06-24,"03",0.013194935685045,0.789270456112733,0.0542839915024981
"353","b2popmlb_E03_leaf_6-24-201600004.asd.txt","E03",2016-06-24,"04",0.0136852549744904,0.788930573290216,0.0538226822317519
"354","b2popmlb_E03_leaf_6-24-201600005.asd.txt","E03",2016-06-24,"05",0.0131725936464345,0.787418322966323,0.0543420530952937
"355","b2popmlb_E03_leaf_6-24-201600006.asd.txt","E03",2016-06-24,"06",0.0224827931501413,0.807189692866336,0.0526620648162245
"356","b2popmlb_E03_leaf_6-24-201600007.asd.txt","E03",2016-06-24,"07",0.0216614892864135,0.807720349695877,0.0522020985742701
"357","b2popmlb_E03_leaf_6-24-201600008.asd.txt","E03",2016-06-24,"08",0.0219630000532391,0.80781552283769,0.0513552393865553
"358","b2popmlb_E03_leaf_6-28-201600000.asd.txt","E03",2016-06-28,"00",-0.00435614308516202,0.801687823957676,0.0497485837719894
"359","b2popmlb_E03_leaf_6-28-201600001.asd.txt","E03",2016-06-28,"01",-0.00487940043088797,0.80898150382826,0.0491532051281384
"360","b2popmlb_E03_leaf_6-28-201600002.asd.txt","E03",2016-06-28,"02",-0.00377557297916147,0.809590232581074,0.0487079485662415
"361","b2popmlb_E03_leaf_6-28-201600003.asd.txt","E03",2016-06-28,"03",-0.00353945752504767,0.800647235368249,0.0462660457678653
"362","b2popmlb_E03_leaf_6-28-201600004.asd.txt","E03",2016-06-28,"04",-0.0027968769454256,0.802749205473859,0.0472308684987925
"363","b2popmlb_E03_leaf_6-28-201600005.asd.txt","E03",2016-06-28,"05",-0.0020397824405777,0.799606990493037,0.0461707767295731
"364","b2popmlb_E03_leaf_6-28-201600006.asd.txt","E03",2016-06-28,"06",-0.00158904672239684,0.774065574547677,0.0478804989382869
"365","b2popmlb_E03_leaf_6-28-201600007.asd.txt","E03",2016-06-28,"07",-0.0012094177097901,0.774543282037922,0.0473721729586964
"366","b2popmlb_E03_leaf_6-28-201600008.asd.txt","E03",2016-06-28,"08",-0.00079360546205892,0.778394719110306,0.0485932543195301
"367","b2popmlb_E03_leaf_6-30-201600000.asd.txt","E03",2016-06-30,"00",-0.0144081456808625,0.806493530984528,0.0536458366464087
"368","b2popmlb_E03_leaf_6-30-201600001.asd.txt","E03",2016-06-30,"01",-0.014742939543361,0.808552204204538,0.0531902932092891
"369","b2popmlb_E03_leaf_6-30-201600002.asd.txt","E03",2016-06-30,"02",-0.015689777141486,0.806197982632633,0.0517509069273624
"370","b2popmlb_E03_leaf_6-30-201600003.asd.txt","E03",2016-06-30,"03",-0.0043326452942069,0.792703963377599,0.0491783035855606
"371","b2popmlb_E03_leaf_6-30-201600004.asd.txt","E03",2016-06-30,"04",-0.00593925669115656,0.794117487613464,0.048607633590107
"372","b2popmlb_E03_leaf_6-30-201600005.asd.txt","E03",2016-06-30,"05",-0.00583767705005909,0.795822455534815,0.048563758478992
"373","b2popmlb_E03_leaf_6-30-201600006.asd.txt","E03",2016-06-30,"06",-0.0237066558829432,0.80058734128814,0.0452239820431853
"374","b2popmlb_E03_leaf_6-30-201600007.asd.txt","E03",2016-06-30,"07",-0.0255078569518663,0.803034752139565,0.0448251531194543
"375","b2popmlb_E03_leaf_6-30-201600008.asd.txt","E03",2016-06-30,"08",-0.0244031967846455,0.80270208912393,0.0444709248332954
"376","b2popmlb_E03_leaf_7-06-201600000.asd.txt","E03",2016-07-06,"00",0.0153935858088319,0.773797533849617,0.0400270393625532
"377","b2popmlb_E03_leaf_7-06-201600001.asd.txt","E03",2016-07-06,"01",0.0154910387774931,0.776190652082439,0.0394279378117034
"378","b2popmlb_E03_leaf_7-06-201600002.asd.txt","E03",2016-07-06,"02",0.0156863798742159,0.776774085767456,0.0389445305963373
"379","b2popmlb_E03_leaf_7-06-201600003.asd.txt","E03",2016-07-06,"03",-0.00658377809826901,0.778700889749697,0.0476647935017688
"380","b2popmlb_E03_leaf_7-06-201600004.asd.txt","E03",2016-07-06,"04",-0.00679462499512193,0.780925760282916,0.047435819798335
"381","b2popmlb_E03_leaf_7-06-201600005.asd.txt","E03",2016-07-06,"05",-0.00453741503043109,0.781421843845698,0.0502418823821961
"382","b2popmlb_E03_leaf_7-06-201600006.asd.txt","E03",2016-07-06,"06",0.00181612997887761,0.742260326877156,0.035183830084214
"383","b2popmlb_E03_leaf_7-06-201600007.asd.txt","E03",2016-07-06,"07",0.00228942126677948,0.740670387996798,0.035273222354959
"384","b2popmlb_E03_leaf_7-06-201600008.asd.txt","E03",2016-07-06,"08",0.00265575713229235,0.742141090589819,0.0351308681160449
"385","b2popmlb_E04_Leaf_5-20-201600000.asd.txt","E04",2016-05-20,"00",-0.0163159324633203,0.842560178626494,0.0402331331902656
"386","b2popmlb_E04_Leaf_5-20-201600001.asd.txt","E04",2016-05-20,"01",-0.0152096511374246,0.841445412209356,0.0398100565040486
"387","b2popmlb_E04_Leaf_5-20-201600002.asd.txt","E04",2016-05-20,"02",-0.0139122825526668,0.838546965934633,0.0397620833091491
"388","b2popmlb_E04_Leaf_5-20-201600003.asd.txt","E04",2016-05-20,"03",-0.0156749324241411,0.854768840508746,0.0347833022484102
"389","b2popmlb_E04_Leaf_5-20-201600004.asd.txt","E04",2016-05-20,"04",-0.013401833881168,0.855165941568161,0.0340973552094779
"390","b2popmlb_E04_Leaf_5-20-201600005.asd.txt","E04",2016-05-20,"05",-0.0130574473528089,0.854437308510781,0.0333043818665793
"391","b2popmlb_E04_Leaf_5-20-201600006.asd.txt","E04",2016-05-20,"06",-0.0144666118784554,0.842739208505279,0.0333724635318596
"392","b2popmlb_E04_Leaf_5-20-201600007.asd.txt","E04",2016-05-20,"07",-0.0112289206356063,0.845317777159269,0.0333859173195871
"393","b2popmlb_E04_Leaf_5-20-201600008.asd.txt","E04",2016-05-20,"08",-0.0122463347724585,0.845274054412994,0.0327512387365239
"394","b2popmlb_E04_Leaf_5-26-201600000.asd.txt","E04",2016-05-26,"00",0.0118136627328501,0.81502047852067,0.0564548285747722
"395","b2popmlb_E04_Leaf_5-26-201600001.asd.txt","E04",2016-05-26,"01",0.0121514014100996,0.819168375761042,0.0557252531342031
"396","b2popmlb_E04_Leaf_5-26-201600002.asd.txt","E04",2016-05-26,"02",0.0137090691464432,0.820707841824173,0.0553535750253134
"397","b2popmlb_E04_Leaf_5-26-201600003.asd.txt","E04",2016-05-26,"03",0.0850093293148362,0.797175182366522,0.0736982507667771
"398","b2popmlb_E04_Leaf_5-26-201600004.asd.txt","E04",2016-05-26,"04",0.0139287988319557,0.825309181528938,0.0575358911377429
"399","b2popmlb_E04_Leaf_5-26-201600005.asd.txt","E04",2016-05-26,"05",0.0140606686530216,0.83026774033653,0.0570347347275245
"400","b2popmlb_E04_Leaf_5-26-201600006.asd.txt","E04",2016-05-26,"06",0.0111983429153161,0.821937172305529,0.059142933877187
"401","b2popmlb_E04_Leaf_5-26-201600007.asd.txt","E04",2016-05-26,"07",0.0112378146207937,0.822672768936785,0.0588807300852824
"402","b2popmlb_E04_Leaf_5-26-201600008.asd.txt","E04",2016-05-26,"08",0.0118571074751667,0.818286058214818,0.0584645518997376
"403","b2popmlb_E04_Leaf_6-01-201600000.asd.txt","E04",2016-06-01,"00",0.00755795154678566,0.820568499182307,0.0615156153680615
"404","b2popmlb_E04_Leaf_6-01-201600001.asd.txt","E04",2016-06-01,"01",0.00968539731068964,0.821281556594292,0.0610642066273523
"405","b2popmlb_E04_Leaf_6-01-201600002.asd.txt","E04",2016-06-01,"02",0.00951933378607199,0.820957811247177,0.0605747596257084
"406","b2popmlb_E04_Leaf_6-01-201600003.asd.txt","E04",2016-06-01,"03",0.0134970423427505,0.839644723379003,0.0667623414927168
"407","b2popmlb_E04_Leaf_6-01-201600004.asd.txt","E04",2016-06-01,"04",0.0131552176829974,0.839336591062326,0.0665053983223984
"408","b2popmlb_E04_Leaf_6-01-201600005.asd.txt","E04",2016-06-01,"05",0.0130374106379042,0.837893818787657,0.0649849230725295
"409","b2popmlb_E04_Leaf_6-01-201600006.asd.txt","E04",2016-06-01,"06",0.014725785501367,0.844971653612358,0.0659484538863823
"410","b2popmlb_E04_Leaf_6-01-201600007.asd.txt","E04",2016-06-01,"07",0.0150471605480228,0.839979036386833,0.0662397093369308
"411","b2popmlb_E04_Leaf_6-01-201600008.asd.txt","E04",2016-06-01,"08",0.0148016480079204,0.825411548052488,0.0655693564778483
"412","b2popmlb_E04_leaf_6-09-201600000.asd.txt","E04",2016-06-09,"00",0.0103035416773899,0.806605936316138,0.0569895076468498
"413","b2popmlb_E04_leaf_6-09-201600001.asd.txt","E04",2016-06-09,"01",0.0106777769264649,0.804558421672271,0.0570501195232374
"414","b2popmlb_E04_leaf_6-09-201600002.asd.txt","E04",2016-06-09,"02",0.0106684765182779,0.798417919700716,0.0572724945068206
"415","b2popmlb_E04_leaf_6-09-201600003.asd.txt","E04",2016-06-09,"03",0.010497320325913,0.806020060955327,0.0572579697166666
"416","b2popmlb_E04_leaf_6-09-201600004.asd.txt","E04",2016-06-09,"04",0.00947155736585006,0.806802786400248,0.0575364749479999
"417","b2popmlb_E04_leaf_6-09-201600005.asd.txt","E04",2016-06-09,"05",0.010366755902701,0.806572595466274,0.0575651273203211
"418","b2popmlb_E04_leaf_6-09-201600006.asd.txt","E04",2016-06-09,"06",0.00938755360401579,0.805761382947528,0.0549206401141218
"419","b2popmlb_E04_leaf_6-09-201600007.asd.txt","E04",2016-06-09,"07",0.00926725052229648,0.806967766634691,0.0552231438162408
"420","b2popmlb_E04_leaf_6-09-201600008.asd.txt","E04",2016-06-09,"08",0.00921627254985301,0.806595522515817,0.0553236924336311
"421","b2popmlb_E04_leaf_6-16-201600000.asd.txt","E04",2016-06-16,"00",-0.0450422356218564,0.731013429758139,0.0486321445549739
"422","b2popmlb_E04_leaf_6-16-201600001.asd.txt","E04",2016-06-16,"01",-0.0439045873286434,0.73048811751137,0.0476806954867385
"423","b2popmlb_E04_leaf_6-16-201600002.asd.txt","E04",2016-06-16,"02",-0.0440883964369714,0.728840495728256,0.0472689402948782
